light_volt,loop_time
0.2879999876022339,101
0.2879999876022339,102
0.2879999876022339,102
0.2849999964237213,102
0.2849999964237213,101
0.2849999964237213,101
0.2879999876022339,101
0.2879999876022339,102
0.2849999964237213,102
0.2849999964237213,101
0.2879999876022339,101
0.2879999876022339,102
0.2879999876022339,102
0.2879999876022339,102
0.2879999876022339,102
0.2879999876022339,102
0.2879999876022339,102
0.2849999964237213,102
0.2849999964237213,101
0.29100000858306885,101
0.2939999997615814,101
0.2879999876022339,102
0.29100000858306885,102
0.2939999997615814,101
0.296999990940094,102
0.2939999997615814,101
0.29100000858306885,102
0.296999990940094,101
0.296999990940094,101
0.2939999997615814,101
0.2939999997615814,102
0.2939999997615814,102
0.2939999997615814,102
0.296999990940094,102
0.2939999997615814,101
0.2939999997615814,102
0.2939999997615814,102
0.2939999997615814,102
0.2939999997615814,102
0.2939999997615814,102
0.2939999997615814,102
0.2849999964237213,102
0.33900001645088196,101
0.11699999868869781,102
0.11100000143051147,101
0.1080000028014183,101
0.12300000339746475,102
0.12000000476837158,101
0.0989999994635582,101
0.09600000083446503,102
0.0689999982714653,102
0.08699999749660492,102
0.09000000357627869,102
0.10199999809265137,102
0.09000000357627869,101
0.09000000357627869,102
0.07500000298023224,102
0.08699999749660492,101
0.09000000357627869,102
0.1080000028014183,102
0.09000000357627869,102
0.09000000357627869,102
0.09000000357627869,102
0.09600000083446503,102
0.12300000339746475,102
0.11699999868869781,101
0.0989999994635582,101
0.09600000083446503,102
0.07800000160932541,102
0.0989999994635582,102
0.09600000083446503,102
0.11400000005960464,102
0.10199999809265137,101
1.7130000591278076,101
1.7610000371932983,101
1.7610000371932983,101
1.7039999961853027,101
2.1510000228881836,101
2.552999973297119,101
2.943000078201294,101
2.9549999237060547,101
2.9670000076293945,101
2.9549999237060547,101
2.937000036239624,101
2.946000099182129,101
2.9549999237060547,101
2.949000120162964,101
2.9189999103546143,101
2.924999952316284,101
2.940000057220459,101
2.930999994277954,102
2.9189999103546143,101
2.934000015258789,101
2.946000099182129,101
